p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,actually_measured,lookahead,model_name,acquisition_function
8,10,#pragma clang unrolling full, ,4,96,40,compact,cores,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,64,#pragma clang unrolling full,#pragma omp parallel for,256,128,100,balanced,cores,-1.8381048440933228,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64, ,#pragma omp parallel for,256,128,100,balanced,cores,-3.0495454470316568,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100,#pragma clang unrolling full, ,256,16,200,balanced,sockets,-3.0689961115519204,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,40, , ,32,8,100,scatter,sockets,-2.5047385692596436,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,80, , ,8,32,100,scatter,threads,-2.812681516011556,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100,#pragma clang unrolling full,#pragma omp parallel for,96,128,100,compact,sockets,-2.9768587748209634,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80, ,#pragma omp parallel for,32,96,40,balanced,threads,-0.9470155356794375,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,200, ,#pragma omp parallel for,16,256,80,compact,cores,-1.175525000089915,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,200, , ,96,128,64,balanced,sockets,-1.9268092503953596,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,200,#pragma clang unrolling full, ,96,256,100,compact,cores,-3.0348730087280273,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64,#pragma clang unrolling full,#pragma omp parallel for,256,256,200,compact,sockets,-2.981826146443685,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100, , ,96,256,64,balanced,sockets,-3.069296916325887,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,128, , ,2,128,40,scatter,sockets,-2.807064930597941,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,40, ,#pragma omp parallel for,4,4,64,scatter,cores,-2.9349844455718994,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,128, , ,16,128,160,compact,threads,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80, , ,16,128,200,compact,sockets,-1.7517961091918886,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,128, , ,96,16,100,compact,cores,-2.1435504863943464,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,128, , ,96,32,10,compact,cores,-2.9517599741617837,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100,#pragma clang unrolling full, ,256,16,100,compact,cores,-3.0147045453389487,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,200,#pragma clang unrolling full,#pragma omp parallel for,8,128,200,compact,cores,-2.9638266563415527,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100,#pragma clang unrolling full, ,16,128,100,balanced,sockets,-2.946974833806356,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,20,#pragma clang unrolling full, ,2,128,80,compact,cores,-2.5576047897338867,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,100,#pragma clang unrolling full,#pragma omp parallel for,96,32,10,compact,cores,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100,#pragma clang unrolling full,#pragma omp parallel for,96,64,10,compact,cores,-2.0622685629421085,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,10,#pragma clang unrolling full, ,96,128,100,scatter,cores,-2.0139752320129247,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
6,100,#pragma clang unrolling full, ,96,32,100,compact,cores,-1.6639478761328417,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,100,#pragma clang unrolling full,#pragma omp parallel for,96,64,10,scatter,cores,-2.5990382035573325,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,40, ,#pragma omp parallel for,16,16,80,scatter,cores,-2.9572931925455728,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,200,#pragma clang unrolling full, ,96,32,200,compact,sockets,-3.135666608810425,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100, ,#pragma omp parallel for,96,16,100,compact,cores,-3.1112171014149985,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,200,#pragma clang unrolling full, ,256,8,100,balanced,sockets,-2.9543650150299072,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,40, ,#pragma omp parallel for,96,256,200,compact,cores,-1.9728030641917051,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,20,#pragma clang unrolling full,#pragma omp parallel for,4,256,10,balanced,cores,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,40, ,#pragma omp parallel for,4,256,100,balanced,sockets,-1.9099254793082263,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,128, ,#pragma omp parallel for,32,96,40,balanced,threads,-2.851755056404448e-07,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64, , ,8,4,64,balanced,cores,-2.9602439403533936,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,128, ,#pragma omp parallel for,2,64,100,compact,cores,-2.4645090103149414,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,10,#pragma clang unrolling full,#pragma omp parallel for,96,16,20,compact,threads,-2.961157242457072,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,200, ,#pragma omp parallel for,64,256,64,compact,cores,-2.9690634409586587,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,160, ,#pragma omp parallel for,8,2,40,compact,threads,-3.0963516235351562,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,100,#pragma clang unrolling full,#pragma omp parallel for,96,32,10,compact,cores,-2.507993141810099,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,20,#pragma clang unrolling full, ,4,256,10,balanced,cores,-2.904407024383545,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,20,#pragma clang unrolling full,#pragma omp parallel for,4,256,10,balanced,cores,-2.545207420984904,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,100,#pragma clang unrolling full, ,64,256,100,balanced,sockets,-2.824598709742228,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,128, ,#pragma omp parallel for,96,32,100,compact,cores,-2.998485485712687,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,128, , ,16,128,160,compact,threads,-1.926887347181161e-07,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,128,#pragma clang unrolling full, ,4,64,40,balanced,threads,-3.0797060330708823,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,64, ,#pragma omp parallel for,32,8,64,compact,threads,-2.7846974531809487,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100,#pragma clang unrolling full,#pragma omp parallel for,4,8,10,compact,sockets,-3.172728935877482,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100,#pragma clang unrolling full,#pragma omp parallel for,128,128,128,compact,sockets,-3.1394502321879068,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64, ,#pragma omp parallel for,96,256,100,balanced,sockets,-2.880295197168986,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100, ,#pragma omp parallel for,96,128,100,compact,sockets,-0.0077166792866592004,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,200, , ,64,16,10,scatter,cores,-3.3425165812174478,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100,#pragma clang unrolling full, ,16,128,200,balanced,cores,-2.9988932609558105,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80, ,#pragma omp parallel for,32,96,40,balanced,cores,-2.9452454249064126,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,200, , ,16,256,200,compact,sockets,-2.9324477513631186,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,40,#pragma clang unrolling full,#pragma omp parallel for,256,256,200,balanced,sockets,-3.0130350589752197,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,200, ,#pragma omp parallel for,128,96,200,compact,sockets,-2.850497874431312,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100, ,#pragma omp parallel for,96,128,100,scatter,sockets,-2.2210550807415848,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,200,#pragma clang unrolling full,#pragma omp parallel for,16,8,200,balanced,sockets,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100,#pragma clang unrolling full,#pragma omp parallel for,96,256,64,compact,sockets,-2.0282527889190747,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80,#pragma clang unrolling full,#pragma omp parallel for,16,256,200,compact,cores,-0.016063868102940127,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
7,64, ,#pragma omp parallel for,4,4,10,balanced,cores,0.02791245143098026,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,160,#pragma clang unrolling full,#pragma omp parallel for,32,4,128,scatter,sockets,-2.99165145556132,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80, ,#pragma omp parallel for,16,256,200,compact,cores,-3.135537306467692,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64, ,#pragma omp parallel for,4,4,100,balanced,cores,-2.9245060284932456,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,128,#pragma clang unrolling full, ,16,128,160,compact,threads,-2.755666414896647,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80,#pragma clang unrolling full,#pragma omp parallel for,16,256,200,scatter,cores,-3.003239075342814,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,200,#pragma clang unrolling full, ,32,8,200,balanced,cores,-1.814073410650808,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80,#pragma clang unrolling full,#pragma omp parallel for,96,4,100,compact,threads,0.04800387978943508,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,80,#pragma clang unrolling full, ,8,2,20,scatter,threads,-2.757035970687866,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,200, ,#pragma omp parallel for,16,8,200,balanced,sockets,-2.9293313026428223,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,64,#pragma clang unrolling full,#pragma omp parallel for,96,4,100,compact,threads,-2.968961000442505,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,20, ,#pragma omp parallel for,4,128,10,scatter,cores,-2.815415938695272,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,64,#pragma clang unrolling full, ,8,32,100,balanced,threads,-2.9986308415730796,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,160, , ,2,16,40,scatter,sockets,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,160, , ,2,16,40,scatter,sockets,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,64, ,#pragma omp parallel for,32,8,64,compact,threads,-2.784696131497185,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,160, , ,2,16,40,balanced,sockets,-3.430673122406006,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,200, , ,96,16,64,compact,sockets,-2.889129638671875,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,20,#pragma clang unrolling full, ,16,2,160,compact,threads,-3.0368436177571616,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,128,#pragma clang unrolling full,#pragma omp parallel for,32,4,80,scatter,sockets,-2.8061302502950034,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,128, ,#pragma omp parallel for,96,2,100,compact,sockets,-3.6640493075052896,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64, ,#pragma omp parallel for,4,4,10,balanced,cores,0.027938246675432765,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100, , ,96,256,100,compact,sockets,-2.175030042182698,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80,#pragma clang unrolling full, ,96,8,100,compact,threads,-3.023763656616211,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,100, ,#pragma omp parallel for,8,16,200,compact,cores,-2.821725686391195,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,40, ,#pragma omp parallel for,4,2,20,balanced,cores,-2.811040719350179,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64,#pragma clang unrolling full, ,256,256,100,balanced,cores,-3.0679328441619873,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100, , ,256,16,100,balanced,sockets,-3.0699147383371987,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,160, , ,2,16,40,scatter,sockets,-2.156707391904092,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64, ,#pragma omp parallel for,4,4,10,balanced,cores,0.02793939473871987,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,128,#pragma clang unrolling full, ,2,64,200,scatter,cores,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64,#pragma clang unrolling full,#pragma omp parallel for,4,4,20,balanced,threads,-2.976520617802938,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,128,#pragma clang unrolling full, ,2,16,40,compact,sockets,-2.8955135345458984,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,200,#pragma clang unrolling full, ,2,4,80,compact,threads,-2.9175291061401367,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,160,#pragma clang unrolling full,#pragma omp parallel for,32,256,100,balanced,sockets,-2.7809105714162192,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,128,#pragma clang unrolling full,#pragma omp parallel for,96,4,100,scatter,cores,-2.9782771269480386,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,200,#pragma clang unrolling full, ,2,4,80,compact,threads,-2.860424041748047,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,128,#pragma clang unrolling full, ,2,64,200,compact,cores,-2.9347707430521646,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,128, , ,8,128,160,compact,threads,-2.750173727671305,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,128,#pragma clang unrolling full, ,2,64,200,balanced,cores,-3.0215225219726562,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,128, , ,32,128,160,compact,cores,-2.8361764748891196,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80, , ,96,128,200,balanced,sockets,-2.0520957938630358,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,200, ,#pragma omp parallel for,16,2,80,compact,cores,-2.2540482015179855,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,40, ,#pragma omp parallel for,32,2,160,compact,threads,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,80, ,#pragma omp parallel for,4,4,10,balanced,cores,-1.1451106611621398,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100, ,#pragma omp parallel for,96,128,100,scatter,cores,-2.9453865687052407,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,100, ,#pragma omp parallel for,96,64,100,balanced,cores,-3.0091524918874106,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,100, ,#pragma omp parallel for,96,64,100,balanced,cores,-2.9679702123006186,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,100, ,#pragma omp parallel for,96,64,100,balanced,cores,-2.9510606129964194,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
8,10, ,#pragma omp parallel for,96,128,100,balanced,cores,-2.9549472332000732,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
7,80,#pragma clang unrolling full, ,64,2,100,compact,cores,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,80,#pragma clang unrolling full, ,128,2,100,compact,cores,-0.9337770454938825,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100, , ,256,256,200,balanced,sockets,-1.6069966431707223,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64,#pragma clang unrolling full, ,64,2,100,compact,cores,-0.900428067242823,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,100, , ,8,64,40,scatter,threads,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80,#pragma clang unrolling full,#pragma omp parallel for,96,4,100,compact,threads,0.04800369887712169,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100,#pragma clang unrolling full, ,96,256,200,compact,cores,-3.009080489476522,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,128, , ,16,128,160,compact,threads,-2.7434984842936196,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,80,#pragma clang unrolling full, ,64,256,100,compact,cores,-2.9881021976470947,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100, , ,256,16,200,balanced,cores,-2.9104506969451904,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,100, , ,96,2,64,compact,threads,-2.6896839141845703,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100, , ,256,16,64,compact,sockets,-0.03193265666632448,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
8,100,#pragma clang unrolling full, ,256,256,64,compact,sockets,-2.1210375986993837,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100, , ,256,4,40,compact,sockets,-1.7322920439210012,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100,#pragma clang unrolling full, ,128,32,40,compact,sockets,-2.928441842397054,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100, , ,256,8,80,compact,sockets,-2.9015108744303384,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,200,#pragma clang unrolling full, ,256,128,100,balanced,cores,-2.9517053763071694,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,200,#pragma clang unrolling full,#pragma omp parallel for,16,4,40,compact,sockets,-2.9142372608184814,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100, , ,96,128,40,compact,cores,-2.91390053431193,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,100, , ,16,128,20,balanced,sockets,-1.9859655878279223,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,10,#pragma clang unrolling full, ,32,2,128,scatter,cores,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,100,#pragma clang unrolling full,#pragma omp parallel for,32,256,128,balanced,cores,-1.6979892529245435,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,80,#pragma clang unrolling full, ,64,2,100,scatter,cores,-2.926060597101847,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,10,#pragma clang unrolling full, ,32,2,128,scatter,cores,-2.505221207936605,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,100, , ,8,64,40,compact,threads,-2.9928247133890786,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,40, ,#pragma omp parallel for,32,2,200,compact,threads,-3.2233173847198486,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,128, , ,256,16,10,compact,threads,-3.0275967121124268,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,100, , ,32,256,80,compact,cores,-1.6993080490238892,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,200, , ,32,2,40,balanced,cores,-2.821582873662313,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
5,100,#pragma clang unrolling full, ,32,2,128,scatter,cores,-2.8120761712392173,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64,#pragma clang unrolling full, ,64,4,100,compact,cores,-3.001424709955851,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,100, ,#pragma omp parallel for,16,8,80,compact,cores,-2.577195326487223,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80,#pragma clang unrolling full,#pragma omp parallel for,96,4,100,compact,threads,-2.9384640057881675,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,64, ,#pragma omp parallel for,4,4,20,balanced,cores,0.0,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,80,#pragma clang unrolling full,#pragma omp parallel for,16,256,200,compact,cores,-0.01605987548828125,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,20,#pragma clang unrolling full, ,32,256,128,compact,cores,-1.551224327883855,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
8,40, ,#pragma omp parallel for,32,256,80,compact,cores,-2.9263948599497476,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100, ,#pragma omp parallel for,256,256,40,compact,cores,-3.0004448890686035,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
7,100, ,#pragma omp parallel for,16,256,200,balanced,sockets,-2.9861368338267007,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
6,80,#pragma clang unrolling full,#pragma omp parallel for,96,8,128,scatter,cores,-2.7918535073598227,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
4,80, , ,2,96,64,compact,sockets,-2.445570230484009,True,0,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
